Row Label,County,Maintained,Registered Voters,Repealed,Times Blank Voted,Times Counted,Times Over Voted
M-V 05-0697,KI,207,673,148,30,385,0
NAPOLEON,KI,200,505,90,34,324,0
SEA 37-1607,KI,146,524,55,26,227,0
SEA 36-1720,KI,205,622,52,30,287,0
SEA 36-1721,KI,156,529,68,22,246,0
MORRIS,KI,146,736,183,30,359,0
SEA 36-1723,KI,186,431,43,23,252,0
SEA 36-1724,KI,141,315,47,19,207,0
SEA 36-1725,KI,125,372,42,22,189,0
SEA 36-1726,KI,144,387,45,25,214,0
SEA 36-1727,KI,176,382,38,25,239,0
KIR 45-2489,KI,169,559,90,36,295,0
SEA 36-1729,KI,105,231,27,15,147,0
M-V 05-3322,KI,91,382,79,19,189,0
AMES LAKE,KI,241,810,154,50,445,0
FAIRHAVEN,KI,253,808,147,39,439,0
GRIZZLY,KI,168,653,156,29,353,0
QUARTERMASTER,KI,147,342,59,23,229,0
AUB 47-0045,KI,162,674,176,13,351,0
SEA 36-1695,KI,206,475,78,36,320,0
SHL 32-0558,KI,79,310,41,18,138,0
BACUS,KI,143,443,104,24,271,0
BEL 48-3143,KI,118,377,56,28,202,0
AUB 30-3477,KI,26,203,36,3,65,0
AUB 30-3476,KI,33,264,48,5,86,0
MOUNT SI,KI,79,274,66,21,166,0
BEL 48-3144,KI,169,481,80,25,274,0
BEL 41-3140,KI,98,286,53,21,172,0
SEA 43-3230,KI,209,626,55,45,309,0
NEW 41-0248,KI,110,380,60,10,180,0
SHL 32-1053,KI,134,364,74,19,227,0
SEA 36-2163,KI,122,289,38,16,176,0
SEA 36-2162,KI,179,373,53,27,259,0
SEA 36-2161,KI,221,460,48,35,304,0
SEA 36-2167,KI,141,327,44,26,211,0
SEA 36-2166,KI,166,336,41,24,231,0
SEA 36-2165,KI,109,240,36,25,170,0
ROSE,KI,170,409,84,26,280,0
SEA 36-2168,KI,237,520,55,42,334,0
KIR 45-1040,KI,214,783,170,49,433,0
BEL 41-0206,KI,180,729,127,37,344,0
SHL 32-0888,KI,69,264,49,24,142,0
SEA 43-2544,KI,348,887,131,58,537,0
SEA 36-3496,KI,238,671,57,33,328,0
DUV 45-3481,KI,217,692,149,34,400,0
DOCKTON,KI,272,696,126,48,446,0
AUB 47-2839,KI,209,692,180,41,430,0
SEA 37-1907,KI,317,657,77,38,432,0
SEA 37-1906,KI,214,427,34,32,280,0
BUR 33-1189,KI,145,639,112,26,283,0
SEA 37-1902,KI,158,339,46,20,224,0
SEA 37-1901,KI,115,260,30,18,163,0
SEA 37-1900,KI,134,355,45,13,192,0
RNT 11-3575,KI,168,600,113,37,318,0
SAM 45-2726,KI,142,479,93,43,278,0
KIR 48-0615,KI,165,542,110,32,307,0
SAM 41-2973,KI,247,723,129,58,434,0
SEA 43-2547,KI,158,461,34,12,204,0
KEN 33-3174,KI,162,652,126,26,315,1
M-I 41-3655,KI,135,457,78,45,258,0
SHL 32-1168,KI,140,466,79,27,246,0
MICHAEL,KI,193,582,118,42,353,0
SEA 43-2546,KI,135,324,29,12,176,0
SEA 46-2328,KI,89,299,42,16,147,0
TANNER,KI,162,695,148,33,343,0
SNQ 05-3667,KI,127,451,73,24,224,0
RNT 11-3683,KI,70,320,47,11,128,0
SYLVAN,KI,168,744,150,18,336,0
SEA 43-2550,KI,116,342,26,15,157,0
BOT 01-3398,KI,197,656,113,40,350,0
SEA 37-1585,KI,151,358,50,32,233,0
CLEVELAND,KI,119,344,69,24,212,0
BEL 41-0815,KI,84,405,46,25,155,0
KEN 47-3579,KI,39,273,53,8,100,0
CROSS,KI,199,511,93,36,328,0
LFP 46-0734,KI,198,575,119,32,349,0
SEA 43-1345,KI,190,424,50,34,274,0
AUB 47-3456,KI,147,795,129,29,305,0
IDA,KI,74,260,57,15,146,0
DES 33-2626,KI,116,331,122,34,272,0
DES 33-2627,KI,100,347,111,18,229,0
DES 33-2625,KI,103,434,105,23,231,0
DES 33-2623,KI,111,333,84,30,225,0
CAMELOT,KI,86,479,110,15,211,0
KIR 01-0356,KI,306,816,152,58,516,0
RNT 37-3650,KI,88,474,86,30,204,0
SEA 43-2543,KI,112,313,25,16,153,0
ENM 31-0413,KI,160,655,165,38,363,0
RED 48-3134,KI,109,351,52,20,181,0
ENM 31-0410,KI,126,644,149,22,297,0
ENM 31-0417,KI,77,249,55,11,143,0
ENM 31-0416,KI,197,695,155,50,402,0
ENM 31-0415,KI,64,259,65,13,142,0
ENM 31-0419,KI,92,480,120,19,231,0
ENM 31-0418,KI,133,565,155,33,322,1
AUB 31-0058,KI,66,290,93,13,172,0
SEA 34-1425,KI,128,292,36,21,185,0
SEA 34-1424,KI,129,436,56,25,210,0
SEA 34-1427,KI,95,269,46,22,163,0
SEA 34-1426,KI,120,294,43,23,186,0
SEA 37-2861,KI,185,391,40,18,243,0
SEA 34-1420,KI,239,668,101,45,385,0
SEA 34-1423,KI,140,338,48,17,205,0
SEA 34-1422,KI,134,354,55,27,216,0
DES 33-2394,KI,127,407,111,33,271,0
DES 33-2395,KI,72,263,64,26,162,0
SEA 34-1429,KI,110,252,34,14,158,0
SEA 34-1428,KI,88,252,59,16,163,0
WOD 45-2734,KI,185,583,106,36,328,1
RNT 11-0404,KI,157,598,106,18,281,0
SEA 43-1348,KI,238,555,40,39,317,0
SEA 37-1648,KI,198,695,96,33,327,0
SEA 37-1629,KI,136,527,61,24,221,0
RED 48-3391,KI,272,704,100,32,404,0
LFP 46-1089,KI,202,554,79,40,321,0
KMR 46-3594,KI,94,322,48,13,155,0
KMR 46-3592,KI,127,396,50,13,190,0
KEN 47-3408,KI,60,374,67,14,141,0
SEA 37-3673,KI,180,563,73,23,277,1
SEA 37-3672,KI,162,426,46,17,225,0
FREEDOM,KI,186,726,168,24,378,0
KEN 47-3402,KI,173,669,132,17,322,0
KIR 45-2924,KI,163,718,132,27,322,0
ISS 05-3145,KI,235,895,125,46,406,0
MARGERY,KI,195,762,129,36,360,0
AVONDALE,KI,98,293,53,18,169,0
SEA 43-1776,KI,248,673,92,35,375,0
SEA 32-2211,KI,175,606,105,31,311,0
SEA 32-2210,KI,196,610,108,70,374,0
SEA 46-2360,KI,110,469,62,30,202,0
SEA 46-2361,KI,114,359,69,23,206,0
SEA 32-2215,KI,353,805,134,48,535,0
BEL 41-2429,KI,290,836,103,56,449,0
SEA 32-2217,KI,218,754,138,65,421,0
FAIRVILLE,KI,152,575,116,30,298,0
SEA 32-2218,KI,200,666,103,29,332,0
SEA 46-2369,KI,127,419,100,35,262,0
BUR 34-0824,KI,127,577,131,14,272,0
RNT 11-0539,KI,80,475,86,12,178,0
COV 47-3279,KI,171,713,123,48,342,0
BOT 45-3620,KI,26,149,28,9,63,0
FOREST,KI,177,572,98,37,313,1
DILWORTH,KI,177,438,64,36,277,0
SEA 43-1869,KI,200,465,43,27,270,0
LYNN,KI,98,433,92,24,214,0
ISS 05-2929,KI,207,562,89,45,341,0
TUK 11-3233,KI,85,457,74,19,178,0
BEL 48-0154,KI,100,258,46,11,157,0
BEL 48-0156,KI,198,659,112,44,354,0
BEL 48-0151,KI,132,409,68,32,232,0
BEL 48-0153,KI,102,314,47,11,160,0
MIL 30-3146,KI,159,659,153,49,361,0
SEA 43-3497,KI,150,532,48,20,218,0
BEL 48-0159,KI,155,533,98,20,273,0
SEA 43-1274,KI,147,302,47,22,216,0
RED 48-2449,KI,154,518,110,24,290,2
RED 48-2448,KI,184,544,106,26,316,0
ISS 41-2605,KI,138,434,75,27,240,0
ISS 41-2602,KI,204,817,143,32,379,0
JOVITA,KI,99,454,112,21,232,0
BEL 41-2556,KI,230,656,108,40,378,0
ISS 41-2977,KI,80,397,44,13,137,0
FED 30-3028,KI,116,510,111,23,250,0
